time,DeviceID,SumoEdgeID,LaneNO,Volume,Svolume,Mvolume,Lvolume
2026-05-05 13:13:23,V2RTQ20,,1,14,14,0,0
2026-05-05 13:13:23,V2RTQ20,,2,17,13,0,4
2026-05-05 13:13:23,V2RTQ20,,3,12,8,4,0
2026-05-05 13:13:23,V58AH60,,0,42,39,2,1
2026-05-05 13:13:23,V58AH60,,1,47,45,0,2
2026-05-05 13:13:23,V58AH60,,2,32,23,0,9
2026-05-05 13:13:23,V9230A1,,0,19,13,0,6
2026-05-05 13:13:23,V9230A1,,1,45,31,0,14
2026-05-05 13:13:23,V9230A1,,2,20,12,0,8
2026-05-05 13:13:23,V2330G0,,0,45,37,7,1
2026-05-05 13:13:23,V2330G0,,1,11,8,3,0
2026-05-05 13:13:23,V2PK0E0,,0,45,41,4,0
2026-05-05 13:13:23,VKVHI20,,0,31,30,0,1
2026-05-05 13:13:23,VKVHI20,,1,124,27,96,1
2026-05-05 13:13:23,VSWMR40,,0,43,41,0,2
2026-05-05 13:13:23,VSWMR40,,1,29,24,2,3
2026-05-05 13:13:23,VSWMR40,,2,10,7,3,0
2026-05-05 13:13:23,VSWMR40,,3,20,16,0,4
2026-05-05 13:13:23,VMTG520,,0,36,18,2,16
2026-05-05 13:13:23,VMTG520,,1,32,29,2,1
2026-05-05 13:13:23,VN5HV00,,0,17,13,1,3
2026-05-05 13:13:23,VN5HV00,,1,11,5,6,0
2026-05-05 13:13:23,VN5HV00,,2,16,14,2,0
2026-05-05 13:13:23,VN5HV00,,3,15,13,1,1
2026-05-05 13:13:23,VGYER20,,0,14,11,0,3
2026-05-05 13:13:23,VGYER20,,1,2,1,0,1
2026-05-05 13:13:23,VGYER20,,2,7,3,1,3
2026-05-05 13:13:23,VGYER20,,3,16,13,3,0
2026-05-05 13:13:23,VM7FI60,,0,18,12,1,5
2026-05-05 13:13:23,VM7FI60,,1,18,7,5,6
2026-05-05 13:13:23,VM7FI60,,2,21,13,4,4
2026-05-05 13:13:23,VM7FI60,,3,28,12,15,1
2026-05-05 13:13:23,VHEPV00,,0,15,12,0,3
2026-05-05 13:13:23,VHEPV00,,1,13,5,6,2
2026-05-05 13:13:23,VN2A0E0,,0,85,75,7,3
2026-05-05 13:13:23,V4081G0,,0,4,1,1,2
2026-05-05 13:13:23,V4081G0,,1,5,4,0,1
2026-05-05 13:13:23,V3132C0,,0,25,21,4,0
2026-05-05 13:13:23,V3132C0,,1,19,18,1,0
2026-05-05 13:13:23,VL5GL60,,0,22,17,3,2
2026-05-05 13:13:23,VL5GL60,,1,76,27,47,2
2026-05-05 13:13:23,V1060A0,,0,81,63,2,16
2026-05-05 13:13:23,V1060A0,,1,76,66,1,9
2026-05-05 13:13:23,V1060A0,,2,81,73,2,6
2026-05-05 13:13:23,V52J2E0,,0,11,10,0,1
2026-05-05 13:13:23,VELJA00,,0,12,4,0,8
2026-05-05 13:13:23,VELJA00,,1,63,23,40,0
2026-05-05 13:13:23,VELJA00,,2,35,34,0,1
2026-05-05 13:13:23,VELJA00,,3,3,3,0,0
2026-05-05 13:13:23,VELJA00,,4,31,30,0,1
2026-05-05 13:13:23,VELJA00,,5,83,20,62,1
2026-05-05 13:13:23,VELJA00,,6,30,13,0,17
2026-05-05 13:13:23,VEWM500,,0,9,6,0,3
2026-05-05 13:13:23,VEWM500,,1,46,35,9,2
2026-05-05 13:13:23,VEWM500,,2,12,7,5,0
2026-05-05 13:13:23,VEWM500,,3,29,17,12,0
2026-05-05 13:13:23,VQV3P60,,0,13,4,9,0
2026-05-05 13:13:23,VQV3P60,,1,14,7,0,7
2026-05-05 13:13:23,VK6NY60,,0,67,43,24,0
2026-05-05 13:13:23,VK6NY60,,1,29,14,15,0
2026-05-05 13:13:23,VXPHL20,,0,15,13,2,0
2026-05-05 13:13:23,VXPHL20,,1,10,8,1,1
2026-05-05 13:13:23,VXPHL20,,2,8,6,1,1
2026-05-05 13:13:23,VXPHL20,,3,26,25,1,0
2026-05-05 13:13:23,VXPHL20,,4,10,8,1,1
2026-05-05 13:13:23,V0UVS20,,0,0,0,0,0
2026-05-05 13:13:23,V0UVS20,,1,3,3,0,0
2026-05-05 13:13:23,V1280E0,,0,68,63,4,1
2026-05-05 13:13:23,V1280E0,,1,86,83,1,2
2026-05-05 13:13:23,VI6NV00,,0,34,23,1,10
2026-05-05 13:13:23,VI6NV00,,1,6,0,0,6
2026-05-05 13:13:23,VI6NV00,,2,11,7,2,2
2026-05-05 13:13:23,VI6NV00,,3,21,13,5,3
2026-05-05 13:13:23,VMYN820,,0,18,10,6,2
2026-05-05 13:13:23,VMYN820,,1,23,19,2,2
2026-05-05 13:13:23,VMYN820,,2,28,21,0,7
2026-05-05 13:13:23,VMYN820,,3,45,9,36,0
2026-05-05 13:13:23,VMYN820,,4,28,19,7,2
2026-05-05 13:13:23,VMYN820,,5,35,20,13,2
2026-05-05 13:13:23,V2310G0,,0,91,87,4,0
2026-05-05 13:13:23,VKLGD20,,0,19,17,0,2
2026-05-05 13:13:23,VKLGD20,,1,21,17,1,3
2026-05-05 13:13:23,VKLGD20,,2,62,52,2,8
2026-05-05 13:13:23,VKLGD20,,3,37,34,1,2
2026-05-05 13:13:23,VKLGD20,,4,5,4,1,0
2026-05-05 13:13:23,VINKW40,,0,11,11,0,0
2026-05-05 13:13:23,VINKW40,,1,32,14,17,1
2026-05-05 13:13:23,VINKW40,,2,0,0,0,0
2026-05-05 13:13:23,VIPJA20,,0,22,22,0,0
2026-05-05 13:13:23,VIPJA20,,1,26,26,0,0
2026-05-05 13:13:23,VIPJA20,,2,2,1,0,1
2026-05-05 13:13:23,VIPJA20,,3,3,1,0,2
2026-05-05 13:13:23,V12C2E0,,0,72,58,9,5
2026-05-05 13:13:23,V12C2E0,,1,30,26,1,3
2026-05-05 13:13:23,VMLXB00,,0,30,26,0,4
2026-05-05 13:13:23,VMLXB00,,1,41,39,0,2
2026-05-05 13:13:23,VMLXB00,,2,8,5,1,2
2026-05-05 13:13:23,VMLXB00,,3,27,24,0,3
2026-05-05 13:13:23,VMLXB00,,4,55,39,2,14
2026-05-05 13:13:23,VMLXB00,,5,55,31,11,13
2026-05-05 13:13:23,VF9KB60,,0,9,8,1,0
2026-05-05 13:13:23,VF9KB60,,1,6,4,0,2
2026-05-05 13:13:23,VF9KB60,,2,23,13,10,0
2026-05-05 13:13:23,V9201A0,,0,33,29,2,2
2026-05-05 13:13:23,VP8GI20,,0,8,3,0,5
2026-05-05 13:13:23,VP8GI20,,1,60,45,13,2
2026-05-05 13:13:23,VP8GI20,,2,90,37,45,8
2026-05-05 13:13:23,V0112A0,,0,70,38,3,29
2026-05-05 13:13:23,VPMSV40,,0,26,18,5,3
2026-05-05 13:13:23,VPMSV40,,1,40,32,8,0
2026-05-05 13:13:23,VPMSV40,,2,48,42,2,4
2026-05-05 13:13:23,VPMSV40,,3,39,30,7,2
2026-05-05 13:13:23,VPMSV40,,4,27,12,7,8
2026-05-05 13:13:23,VPMSV40,,5,62,38,8,16
2026-05-05 13:13:23,VPMSV40,,6,58,23,4,31
2026-05-05 13:13:23,V2321G0,,0,24,21,0,3
2026-05-05 13:13:23,V8260E0,,0,21,16,4,1
2026-05-05 13:13:23,V8260E0,,1,48,35,8,5
2026-05-05 13:13:23,V8260E0,,2,64,46,12,6
2026-05-05 13:13:23,V8260E0,,3,36,31,3,2
2026-05-05 13:13:23,VSEMA00,,0,5,5,0,0
2026-05-05 13:13:23,VSEMA00,,1,12,12,0,0
2026-05-05 13:13:23,VSEMA00,,2,24,23,0,1
2026-05-05 13:13:23,VSEMA00,,3,5,4,0,1
2026-05-05 13:13:23,VSEMA00,,4,25,19,0,6
2026-05-05 13:13:23,VSEMA00,,5,24,15,7,2
2026-05-05 13:13:23,V3330G0,,0,38,33,2,3
2026-05-05 13:13:23,V3330G0,,1,25,22,2,1
2026-05-05 13:13:23,VJ7KV40,,0,8,8,0,0
2026-05-05 13:13:23,VJ7KV40,,1,63,35,28,0
2026-05-05 13:13:23,V4070G0,,0,20,17,2,1
2026-05-05 13:13:23,V4070G0,,1,24,20,1,3
2026-05-05 13:13:23,VFYKD40,,0,3,2,0,1
2026-05-05 13:13:23,VFYKD40,,1,6,4,1,1
2026-05-05 13:13:23,VFYKD40,,2,11,6,3,2
2026-05-05 13:13:23,VFYKD40,,3,12,2,9,1
2026-05-05 13:13:23,VFYKD40,,4,20,9,6,5
2026-05-05 13:13:23,VFYKD40,,5,19,2,12,5
2026-05-05 13:13:23,VFYKD41,,0,18,18,0,0
2026-05-05 13:13:23,VFYKD41,,1,4,4,0,0
2026-05-05 13:13:23,VFYKD41,,2,13,13,0,0
2026-05-05 13:13:23,VFYKD41,,3,1,0,0,1
2026-05-05 13:13:23,VFYKD41,,4,0,0,0,0
2026-05-05 13:13:23,VXWNW20,,0,14,9,4,1
2026-05-05 13:13:23,VXWNW20,,1,17,13,4,0
2026-05-05 13:13:23,VSRT620,,0,0,0,0,0
2026-05-05 13:13:23,VSRT620,,1,40,29,4,7
2026-05-05 13:13:23,V6360G1,,0,72,70,0,2
2026-05-05 13:13:23,V6360G1,,1,92,89,0,3
2026-05-05 13:13:23,VHEPV40,,0,13,9,4,0
2026-05-05 13:13:23,VHEPV40,,1,28,21,7,0
2026-05-05 13:13:23,V6360G0,,0,110,105,0,5
2026-05-05 13:13:23,V6360G0,,1,46,44,0,2
2026-05-05 13:13:23,VLXZ720,,0,3,0,3,0
2026-05-05 13:13:23,VLXZ720,,1,12,6,6,0
2026-05-05 13:13:23,VLXZ720,,2,9,6,3,0
2026-05-05 13:13:23,VLXZ720,,3,14,11,3,0
2026-05-05 13:13:23,VLXZ720,,4,17,5,11,1
2026-05-05 13:13:23,VT9FV00,,0,16,16,0,0
2026-05-05 13:13:23,VT9FV00,,1,17,13,0,4
2026-05-05 13:13:23,VT9FV00,,2,55,30,0,25
2026-05-05 13:13:23,VT9FV00,,3,27,20,0,7
2026-05-05 13:13:23,VEGCQ01,,0,14,12,1,1
2026-05-05 13:13:23,VEGCQ01,,1,24,14,6,4
2026-05-05 13:13:23,VEGCQ01,,2,26,6,19,1
2026-05-05 13:13:23,VP8GX00,,0,9,4,2,3
2026-05-05 13:13:23,VP8GX00,,1,15,15,0,0
2026-05-05 13:13:23,VP8GX00,,2,29,24,4,1
2026-05-05 13:13:23,VP8GX00,,3,9,4,5,0
2026-05-05 13:13:23,VP8GX00,,4,39,21,16,2
2026-05-05 13:13:23,VP8GX00,,5,42,14,23,5
2026-05-05 13:13:23,VEZPT20,,0,14,7,4,3
2026-05-05 13:13:23,VEZPT20,,1,34,15,13,6
2026-05-05 13:13:23,VINKW20,,0,16,12,1,3
2026-05-05 13:13:23,VINKW20,,1,25,19,0,6
2026-05-05 13:13:23,VINKW20,,2,1,0,0,1
2026-05-05 13:13:23,VINKW20,,3,5,0,0,5
2026-05-05 13:13:23,V42F2E0,,0,21,19,1,1
2026-05-05 13:13:23,VMBWS20,,0,17,8,1,8
2026-05-05 13:13:23,VMBWS20,,1,15,11,4,0
2026-05-05 13:13:23,VMBWS20,,2,14,10,4,0
2026-05-05 13:13:23,VMBWS20,,3,15,11,0,4
2026-05-05 13:13:23,VIQDB00,,0,27,14,0,13
2026-05-05 13:13:23,VIQDB00,,1,27,19,1,7
2026-05-05 13:13:23,VJSJD40,,0,21,16,1,4
2026-05-05 13:13:23,VJSJD40,,1,42,29,9,4
2026-05-05 13:13:23,VJSJD40,,2,14,11,0,3
2026-05-05 13:13:23,VJSJD40,,3,89,9,80,0
2026-05-05 13:13:23,VJSJD40,,4,44,0,1,43
2026-05-05 13:13:23,VJSJD40,,5,36,0,24,12
2026-05-05 13:13:23,VHFHU00,,0,1,1,0,0
2026-05-05 13:13:23,VHFHU00,,1,11,9,1,1
2026-05-05 13:13:23,VHFHU00,,2,21,18,0,3
2026-05-05 13:13:23,VQRTE00,,0,32,31,1,0
2026-05-05 13:13:23,VQRTE00,,1,47,42,5,0
2026-05-05 13:13:23,VQRTE00,,2,12,5,6,1
2026-05-05 13:13:23,VQRTE00,,3,1,1,0,0
2026-05-05 13:13:23,VQRTE00,,4,14,13,0,1
2026-05-05 13:13:23,VQRTE00,,5,33,32,0,1
2026-05-05 13:13:23,V1051A1,,0,53,50,0,3
2026-05-05 13:13:23,VIBHV20,,0,4,1,0,3
2026-05-05 13:13:23,VIBHV20,,1,1,0,0,1
2026-05-05 13:13:23,VIBHV20,,2,2,1,0,1
2026-05-05 13:13:23,VIBHV20,,3,9,1,0,8
2026-05-05 13:13:23,VFYKD00,,0,10,10,0,0
2026-05-05 13:13:23,VFYKD00,,1,8,8,0,0
2026-05-05 13:13:23,VFYKD00,,2,19,19,0,0
2026-05-05 13:13:23,VFYKD00,,3,1,0,0,1
2026-05-05 13:13:23,VSJJX20,,0,54,39,0,15
2026-05-05 13:13:23,VSJJX20,,1,45,30,1,14
2026-05-05 13:13:23,VSJJX20,,2,25,22,0,3
2026-05-05 13:13:23,VSJJX20,,3,58,52,5,1
2026-05-05 13:13:23,VNKIG40,,0,23,16,0,7
2026-05-05 13:13:23,VSEMV60,,0,35,33,0,2
2026-05-05 13:13:23,VSEMV60,,1,38,29,8,1
2026-05-05 13:13:23,VSEMV60,,2,34,22,11,1
2026-05-05 13:13:23,VSEMV60,,3,57,44,11,2
2026-05-05 13:13:23,VSQYA00,,0,30,13,15,2
2026-05-05 13:13:23,VSQYA00,,1,28,16,11,1
2026-05-05 13:13:23,V1040A0,,0,81,67,8,6
2026-05-05 13:13:23,V1040A0,,1,111,89,16,6
2026-05-05 13:13:23,V1040A0,,2,63,52,7,4
2026-05-05 13:13:23,VMQMV00,,0,15,14,0,1
2026-05-05 13:13:23,VMQMV00,,1,40,31,1,8
2026-05-05 13:13:23,VMQMV00,,2,27,17,0,10
2026-05-05 13:13:23,VMQMV00,,3,8,0,0,8
2026-05-05 13:13:23,VMQMV00,,4,34,25,9,0
2026-05-05 13:13:23,VMQMV00,,5,35,28,4,3
2026-05-05 13:13:23,VMQMV00,,6,0,0,0,0
2026-05-05 13:13:23,VK7KP40,,0,25,24,1,0
2026-05-05 13:13:23,VK7KP40,,1,19,17,2,0
2026-05-05 13:13:23,VLFEW20,,0,67,46,0,21
2026-05-05 13:13:23,V1TT960,,0,24,20,0,4
2026-05-05 13:13:23,V1TT960,,1,15,9,0,6
2026-05-05 13:13:23,V1TT960,,2,20,14,0,6
2026-05-05 13:13:23,V1TT960,,3,11,4,0,7
2026-05-05 13:13:23,VP8GI60,,0,3,2,0,1
2026-05-05 13:13:23,VP8GI60,,1,48,38,6,4
2026-05-05 13:13:23,VP8GI60,,2,43,23,18,2
2026-05-05 13:13:23,VP8GI60,,3,51,12,38,1
2026-05-05 13:13:23,VEWM560,,0,15,12,0,3
2026-05-05 13:13:23,VEWM560,,1,27,18,7,2
2026-05-05 13:13:23,V6160C1,,0,80,70,1,9
2026-05-05 13:13:23,V6160C1,,1,70,67,0,3
2026-05-05 13:13:23,V6160C0,,0,64,54,1,9
2026-05-05 13:13:23,V6160C0,,1,59,59,0,0
2026-05-05 13:13:23,V6160C3,,0,65,60,4,1
2026-05-05 13:13:23,V6160C3,,1,50,49,0,1
2026-05-05 13:13:23,V6160C2,,0,74,70,2,2
2026-05-05 13:13:23,V6160C2,,1,51,51,0,0
2026-05-05 13:13:23,V6160C5,,0,59,51,6,2
2026-05-05 13:13:23,V6160C5,,1,52,51,0,1
2026-05-05 13:13:23,V6160C4,,0,62,59,0,3
2026-05-05 13:13:23,V6160C4,,1,52,51,0,1
2026-05-05 13:13:23,V6160C7,,0,70,67,1,2
2026-05-05 13:13:23,V6160C7,,1,37,32,1,4
2026-05-05 13:13:23,V6160C6,,0,58,49,3,6
2026-05-05 13:13:23,V6160C6,,1,58,57,0,1
2026-05-05 13:13:23,VRNIF40,,0,82,75,5,2
2026-05-05 13:13:23,VRNIF40,,1,84,75,7,2
2026-05-05 13:13:23,VRNIF40,,2,28,27,0,1
2026-05-05 13:13:23,VRNIF40,,3,31,15,15,1
2026-05-05 13:13:23,VZLKH60,,0,15,13,0,2
2026-05-05 13:13:23,VZLKH60,,1,18,13,0,5
2026-05-05 13:13:23,VLGGY60,,0,36,31,0,5
2026-05-05 13:13:23,VLGGY60,,1,26,21,1,4
2026-05-05 13:13:23,VLGGY60,,2,12,10,1,1
2026-05-05 13:13:23,V6380E0,,0,67,58,0,9
2026-05-05 13:13:23,V6380E0,,1,59,51,0,8
2026-05-05 13:13:23,V6171C1,,0,41,41,0,0
2026-05-05 13:13:23,V6171C0,,0,29,11,17,1
2026-05-05 13:13:23,V6171C0,,1,29,28,0,1
2026-05-05 13:13:23,VM9QH20,,0,7,7,0,0
2026-05-05 13:13:23,VM9QH20,,1,2,2,0,0
2026-05-05 13:13:23,VM9QH20,,2,6,6,0,0
2026-05-05 13:13:23,VM9QH20,,3,14,14,0,0
2026-05-05 13:13:23,V1260E0,,0,88,74,10,4
2026-05-05 13:13:23,V1260E0,,1,120,115,2,3
2026-05-05 13:13:23,V1260E0,,2,56,54,0,2
2026-05-05 13:13:23,VG7EQ00,,0,27,23,0,4
2026-05-05 13:13:23,VG7EQ00,,1,32,16,6,10
2026-05-05 13:13:23,V2101B0,,0,100,97,0,3
2026-05-05 13:13:23,VP8GX40,,0,9,6,0,3
2026-05-05 13:13:23,VP8GX40,,1,27,19,3,5
2026-05-05 13:13:23,VP8GX40,,2,18,11,0,7
2026-05-05 13:13:23,VP8GX40,,3,13,6,6,1
2026-05-05 13:13:23,VP8GX40,,4,31,22,7,2
2026-05-05 13:13:23,VP8GX40,,5,29,18,3,8
2026-05-05 13:13:23,VP8GX40,,6,38,19,7,12
2026-05-05 13:13:23,VCNKM20,,0,31,28,0,3
2026-05-05 13:13:23,VCNKM20,,1,49,5,41,3
2026-05-05 13:13:23,V8040A0,,0,34,29,2,3
2026-05-05 13:13:23,V8040A0,,1,46,34,2,10
2026-05-05 13:13:23,V8040A0,,2,36,31,0,5
2026-05-05 13:13:23,V8040A1,,0,42,35,5,2
2026-05-05 13:13:23,V8040A1,,1,49,37,6,6
2026-05-05 13:13:23,V8040A1,,2,35,31,0,4
2026-05-05 13:13:23,VPHKR40,,0,10,8,1,1
2026-05-05 13:13:23,VPHKR40,,1,23,21,1,1
2026-05-05 13:13:23,VPHKR40,,2,3,1,1,1
2026-05-05 13:13:23,VN8GX40,,0,51,18,32,1
2026-05-05 13:13:23,VN8GX40,,1,29,25,2,2
2026-05-05 13:13:23,VN8GX40,,2,11,10,1,0
2026-05-05 13:13:23,VMDL820,,0,44,38,5,1
2026-05-05 13:13:23,VMDL820,,1,57,26,31,0
2026-05-05 13:13:23,V9050A0,,0,8,6,1,1
2026-05-05 13:13:23,V9050A0,,1,48,45,2,1
2026-05-05 13:13:23,V9050A0,,2,25,19,5,1
2026-05-05 13:13:23,VZAJE60,,0,12,11,0,1
2026-05-05 13:13:23,VZAJE60,,1,28,25,2,1
2026-05-05 13:13:23,VZAJE60,,2,39,35,0,4
2026-05-05 13:13:23,VZAJE60,,3,5,4,1,0
2026-05-05 13:13:23,VZAJE60,,4,18,17,0,1
2026-05-05 13:13:23,VZAJE60,,5,13,9,3,1
2026-05-05 13:13:23,V8240E0,,0,31,25,3,3
2026-05-05 13:13:23,V8240E0,,1,56,48,1,7
2026-05-05 13:13:23,V8240E0,,2,43,41,0,2
2026-05-05 13:13:23,VGKCG60,,0,4,1,2,1
2026-05-05 13:13:23,VGKCG60,,1,27,19,1,7
2026-05-05 13:13:23,VGKCG60,,2,6,4,0,2
2026-05-05 13:13:23,VGKCG60,,3,11,8,3,0
2026-05-05 13:13:23,VGKCG60,,4,22,14,4,4
2026-05-05 13:13:23,VGKCG60,,5,16,2,14,0
2026-05-05 13:13:23,V3310G0,,0,27,26,0,1
2026-05-05 13:13:23,V3310G0,,1,38,34,2,2
2026-05-05 13:13:23,VPLJF00,,0,38,29,2,7
2026-05-05 13:13:23,VPLJF00,,1,19,11,2,6
2026-05-05 13:13:23,VKNIV20,,0,38,22,16,0
2026-05-05 13:13:23,VKNIV20,,1,55,21,34,0
2026-05-05 13:13:23,VUIFC60,,0,44,33,1,10
2026-05-05 13:13:23,VUIFC60,,1,28,22,5,1
2026-05-05 13:13:23,VUIFC60,,2,32,31,0,1
2026-05-05 13:13:23,VUIFC60,,3,27,23,2,2
2026-05-05 13:13:23,VUIFC60,,4,33,19,9,5
2026-05-05 13:13:23,VMEKD00,,0,40,25,14,1
2026-05-05 13:13:23,VMEKD00,,1,44,29,8,7
2026-05-05 13:13:23,VJTFX00,,0,16,4,4,8
2026-05-05 13:13:23,VJTFX00,,1,21,14,3,4
2026-05-05 13:13:23,VJTFX00,,2,61,23,12,26
2026-05-05 13:13:23,VP6JY40,,0,9,5,0,4
2026-05-05 13:13:23,VP6JY40,,1,38,31,6,1
2026-05-05 13:13:23,VP6JY40,,2,23,13,10,0
2026-05-05 13:13:23,VP6JY40,,3,0,0,0,0
2026-05-05 13:13:23,VP6JY40,,4,0,0,0,0
2026-05-05 13:13:23,VKJJP20,,0,48,37,11,0
2026-05-05 13:13:23,VKJJP20,,1,46,14,32,0
2026-05-05 13:13:23,VG8IK60,,0,43,18,21,4
2026-05-05 13:13:23,VG8IK60,,1,54,33,6,15
2026-05-05 13:13:23,VG8IK60,,2,22,11,10,1
2026-05-05 13:13:23,VG8IK60,,3,46,30,12,4
2026-05-05 13:13:23,VT6HS40,,0,7,6,1,0
2026-05-05 13:13:23,VT6HS40,,1,20,19,1,0
2026-05-05 13:13:23,VT6HS40,,2,26,19,7,0
2026-05-05 13:13:23,VLKGF40,,0,38,12,16,10
2026-05-05 13:13:23,VLKGF40,,1,3,1,2,0
2026-05-05 13:13:23,VLKGF40,,2,29,19,2,8
2026-05-05 13:13:23,V5261F0,,0,102,91,0,11
2026-05-05 13:13:23,VKE4M40,,0,18,15,0,3
2026-05-05 13:13:23,VKE4M40,,1,27,16,11,0
2026-05-05 13:13:23,VMZL960,,0,12,10,0,2
2026-05-05 13:13:23,VMZL960,,1,27,26,0,1
2026-05-05 13:13:23,VMZL960,,2,52,32,17,3
2026-05-05 13:13:23,VMZL960,,3,16,13,0,3
2026-05-05 13:13:23,VMZL960,,4,18,17,0,1
2026-05-05 13:13:23,VMZL960,,5,54,16,35,3
2026-05-05 13:13:23,VMZL961,,0,35,28,7,0
2026-05-05 13:13:23,VMZL961,,1,47,22,24,1
2026-05-05 13:13:23,VMZL961,,2,15,14,0,1
2026-05-05 13:13:23,VMZL961,,3,23,9,3,11
2026-05-05 13:13:23,VP6JY41,,0,6,6,0,0
2026-05-05 13:13:23,VP6JY41,,1,5,4,1,0
2026-05-05 13:13:23,VP6JY41,,2,24,19,3,2
2026-05-05 13:13:23,VP6JY41,,3,11,10,1,0
2026-05-05 13:13:23,V4090H0,,0,13,12,0,1
2026-05-05 13:13:23,V4090H0,,1,13,11,0,2
2026-05-05 13:13:23,V4090H0,,2,8,8,0,0
2026-05-05 13:13:23,VLNX920,,0,13,12,1,0
2026-05-05 13:13:23,VLNX920,,1,13,6,7,0
2026-05-05 13:13:23,VLNX920,,2,13,9,4,0
2026-05-05 13:13:23,VLNX920,,3,12,6,6,0
2026-05-05 13:13:23,V4011A0,,0,50,47,1,2
2026-05-05 13:13:23,V6180A2,,0,30,28,0,2
2026-05-05 13:13:23,V6180A2,,1,5,5,0,0
2026-05-05 13:13:23,VLAKQ20,,0,77,52,6,19
2026-05-05 13:13:23,VLAKQ20,,1,41,29,3,9
2026-05-05 13:13:23,VLAKQ20,,2,30,18,2,10
2026-05-05 13:13:23,VLAKQ20,,3,38,18,3,17
2026-05-05 13:13:23,VLAKQ20,,4,13,8,4,1
2026-05-05 13:13:23,V6180A1,,0,27,25,1,1
2026-05-05 13:13:23,V6180A1,,1,18,18,0,0
2026-05-05 13:13:23,VDTJW00,,0,12,0,0,12
2026-05-05 13:13:23,VDTJW00,,1,38,31,7,0
2026-05-05 13:13:23,VDTJW00,,2,39,30,9,0
2026-05-05 13:13:23,VDTJW00,,3,3,0,0,3
2026-05-05 13:13:23,VDTJW00,,4,25,17,7,1
2026-05-05 13:13:23,VDTJW00,,5,41,27,11,3
2026-05-05 13:13:23,VEUPN60,,0,7,3,3,1
2026-05-05 13:13:23,VEUPN60,,1,19,14,0,5
2026-05-05 13:13:23,VGKCG40,,0,4,4,0,0
2026-05-05 13:13:23,VGKCG40,,1,10,10,0,0
2026-05-05 13:13:23,VGKCG40,,2,17,16,0,1
2026-05-05 13:13:23,VGKCG40,,3,40,2,38,0
2026-05-05 13:13:23,VGKCG40,,4,0,0,0,0
2026-05-05 13:13:23,VGKCG40,,5,23,17,1,5
2026-05-05 13:13:23,V5050A0,,0,17,17,0,0
2026-05-05 13:13:23,V5050A0,,1,27,27,0,0
2026-05-05 13:13:23,VU9NA40,,0,54,42,4,8
2026-05-05 13:13:23,VU9NA40,,1,62,36,21,5
2026-05-05 13:13:23,V0120C0,,0,64,58,2,4
2026-05-05 13:13:23,V0120C0,,1,108,96,6,6
2026-05-05 13:13:23,VL7SU60,,0,15,11,4,0
2026-05-05 13:13:23,VL7SU60,,1,20,10,10,0
2026-05-05 13:13:23,VP6JY20,,0,47,15,31,1
2026-05-05 13:13:23,VP6JY20,,1,46,20,26,0
2026-05-05 13:13:23,VP6JY20,,2,14,5,8,1
2026-05-05 13:13:23,VK5PW40,,0,40,38,2,0
2026-05-05 13:13:23,VK5PW40,,1,50,37,13,0
2026-05-05 13:13:23,VK5PW40,,2,40,14,26,0
2026-05-05 13:13:23,VHYFT00,,0,5,5,0,0
2026-05-05 13:13:23,VHYFT00,,1,17,14,3,0
2026-05-05 13:13:23,VHYFT00,,2,2,0,2,0
2026-05-05 13:13:23,VHYFT00,,3,10,9,1,0
2026-05-05 13:13:23,VHYFT00,,4,33,30,0,3
2026-05-05 13:13:23,VHYFT00,,5,10,7,2,1
2026-05-05 13:13:23,VFZK620,,0,23,15,6,2
2026-05-05 13:13:23,VFZK620,,1,38,33,0,5
2026-05-05 13:13:23,VFZK620,,2,40,28,0,12
2026-05-05 13:13:23,VFZK620,,3,16,14,0,2
2026-05-05 13:13:23,VFZK620,,4,11,9,2,0
2026-05-05 13:13:23,VFZK620,,5,44,12,30,2
2026-05-05 13:13:23,V4220D0,,0,68,68,0,0
2026-05-05 13:13:23,V4220D0,,1,18,17,0,1
2026-05-05 13:13:23,VQKWL61,,0,24,21,2,1
2026-05-05 13:13:23,VQKWL61,,1,30,18,4,8
2026-05-05 13:13:23,VQKWL61,,2,18,16,2,0
2026-05-05 13:13:23,VQKWL61,,3,31,22,5,4
2026-05-05 13:13:23,V4VDD40,,0,5,4,0,1
2026-05-05 13:13:23,V4VDD40,,1,25,20,1,4
2026-05-05 13:13:23,V4VDD40,,2,44,34,7,3
2026-05-05 13:13:23,V4VDD40,,3,45,31,10,4
2026-05-05 13:13:23,V4VDD40,,4,29,19,4,6
2026-05-05 13:13:23,VGKCG20,,0,50,30,18,2
2026-05-05 13:13:23,VGKCG20,,1,56,43,0,13
2026-05-05 13:13:23,VGKCG20,,2,30,25,1,4
2026-05-05 13:13:23,VGKCG20,,3,48,22,7,19
2026-05-05 13:13:23,V5B2R60,,0,28,28,0,0
2026-05-05 13:13:23,V5B2R60,,1,38,38,0,0
2026-05-05 13:13:23,V5B2R60,,2,33,31,1,1
2026-05-05 13:13:23,V8220E0,,0,61,59,0,2
2026-05-05 13:13:23,V8220E0,,1,53,49,0,4
2026-05-05 13:13:23,V1240E0,,0,106,106,0,0
2026-05-05 13:13:23,V1240E0,,1,103,103,0,0
2026-05-05 13:13:23,V1240E0,,2,104,103,1,0
2026-05-05 13:13:23,VP6JY00,,0,8,8,0,0
